time_utc_iso,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 17:55:43+00:00,0,0,1,0,0,0,0,2,15,24,10,15.522,14.04,25,0,2,59.5,66,0,14,7.35,33,24.8,50,0
2025-10-04 17:55:44+00:00,0,0,1,0,0,0,0,2,15,24,10,15.483,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:45+00:00,0,0,1,0,0,0,0,2,15,24,10,15.45,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:46+00:00,0,0,1,0,0,0,0,2,15,24,10,15.412,14.039,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:47+00:00,0,0,1,0,0,0,0,2,15,24,10,15.378,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:48+00:00,0,0,1,0,0,0,0,2,15,24,10,15.325,14.039,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:49+00:00,0,0,1,0,0,0,0,2,15,24,10,15.294,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:50+00:00,0,0,1,0,0,0,0,2,15,24,10,15.253,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:51+00:00,0,0,1,0,0,0,0,2,15,24,10,15.214,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:52+00:00,0,0,1,0,0,0,0,2,15,24,10,15.169,14.038,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:53+00:00,0,0,1,0,0,0,0,2,15,24,10,15.155,14.041,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:54+00:00,0,0,1,0,0,0,0,2,15,24,10,15.093,14.04,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:55+00:00,0,0,1,0,0,0,0,2,15,24,10,15.072,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:56+00:00,0,0,1,0,0,0,0,2,15,24,10,15.042,14.041,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:57+00:00,0,0,1,0,0,0,0,2,15,24,10,14.999,14.041,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:58+00:00,0,0,1,0,0,0,0,2,15,24,10,14.947,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:55:59+00:00,0,0,1,0,0,0,0,2,15,24,10,14.918,14.041,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:00+00:00,0,0,1,0,0,0,0,2,15,24,10,14.863,14.041,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:01+00:00,0,0,1,0,0,0,0,2,15,24,10,14.844,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:02+00:00,0,0,1,0,0,0,0,2,15,24,10,14.776,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:03+00:00,0,0,1,0,0,0,0,2,15,24,10,14.769,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:04+00:00,0,0,1,0,0,0,0,2,15,24,10,14.717,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:05+00:00,0,0,1,0,0,0,0,2,15,24,10,14.685,14.043,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:06+00:00,0,0,1,0,0,0,0,2,15,24,10,14.649,14.042,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:07+00:00,0,0,1,0,0,0,0,2,15,24,10,14.603,14.043,25,0,2,59.5,66,0,14,7.35,33,24.9,50,0
2025-10-04 17:56:08+00:00,0,0,1,0,0,0,0,2,15,24,10,14.572,14.043,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:09+00:00,0,0,1,0,0,0,0,2,15,24,10,14.528,14.043,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:10+00:00,0,0,1,0,0,0,0,2,15,24,10,14.48,14.042,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:11+00:00,0,0,1,0,0,0,0,2,15,24,10,14.466,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:12+00:00,0,0,1,0,0,0,0,2,15,24,10,14.426,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:13+00:00,0,0,1,0,0,0,0,2,15,24,10,14.371,14.043,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:14+00:00,0,0,1,0,0,0,0,2,15,24,10,14.333,14.043,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:15+00:00,0,0,1,0,0,0,0,2,15,24,10,14.303,14.043,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:16+00:00,0,0,1,0,0,0,0,2,15,24,10,14.26,14.044,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:17+00:00,0,0,1,0,0,0,0,2,15,24,10,14.242,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
2025-10-04 17:56:18+00:00,0,0,1,0,0,0,0,2,15,24,10,14.188,14.045,25,0,2,60,66,0,14,7.35,33,25,50,0
