time_utc,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated,VCU_ChrgSysOperCmd
2025-08-21 03:48:07+00:00,0,1,0,0,0,0,1,12,10,10,2.64,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:08+00:00,0,1,0,0,0,0,1,12,10,10,2.621,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:09+00:00,0,1,0,0,0,0,1,12,10,10,2.611,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:10+00:00,0,1,0,0,0,0,1,12,10,10,2.625,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:11+00:00,0,1,0,0,0,0,1,12,10,10,2.618,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:12+00:00,0,1,0,0,0,0,1,12,10,10,2.62,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:13+00:00,0,1,0,0,0,0,1,12,10,10,2.582,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:14+00:00,0,1,0,0,0,0,1,12,10,10,2.626,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:15+00:00,0,1,0,0,0,0,1,12,10,10,2.629,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:16+00:00,0,1,0,0,0,0,1,12,10,10,2.627,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:17+00:00,0,1,0,0,0,0,1,12,10,10,2.632,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:18+00:00,0,1,0,0,0,0,1,12,10,10,2.617,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:19+00:00,0,1,0,0,0,0,1,12,10,10,2.608,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:20+00:00,0,1,0,0,0,0,1,12,10,10,2.622,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:21+00:00,0,1,0,0,0,0,1,12,10,10,2.619,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:22+00:00,0,1,0,0,0,0,1,12,10,10,2.612,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:23+00:00,0,1,0,0,0,0,1,12,10,10,2.605,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:24+00:00,0,1,0,0,0,0,1,12,10,10,2.628,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:25+00:00,0,1,0,0,0,0,1,12,10,10,2.64,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:26+00:00,0,1,0,0,0,0,1,12,10,10,2.608,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:27+00:00,0,1,0,0,0,0,1,12,10,10,2.606,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:28+00:00,0,1,0,0,0,0,1,12,10,10,2.615,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:29+00:00,0,1,0,0,0,0,1,12,10,10,2.614,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:30+00:00,0,1,0,0,0,0,1,12,10,10,2.604,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:31+00:00,0,1,0,0,0,0,1,12,10,10,2.621,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:32+00:00,0,1,0,0,0,0,1,12,10,10,2.62,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:33+00:00,0,1,0,0,0,0,1,12,10,10,2.628,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:34+00:00,0,1,0,0,0,0,1,12,10,10,2.597,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:35+00:00,0,1,0,0,0,0,1,12,10,10,2.621,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:36+00:00,0,1,0,0,0,0,1,12,10,10,2.615,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:37+00:00,0,1,0,0,0,0,1,12,10,10,2.61,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:38+00:00,0,1,0,0,0,0,1,12,10,10,2.596,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:39+00:00,0,1,0,0,0,0,1,12,10,10,2.605,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:40+00:00,0,1,0,0,0,0,1,12,10,10,2.602,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:41+00:00,0,1,0,0,0,0,1,12,10,10,2.62,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:42+00:00,0,1,0,0,0,0,1,12,10,10,2.602,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:43+00:00,0,1,0,0,0,0,1,12,10,10,2.58,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:44+00:00,0,1,0,0,0,0,1,12,10,10,2.601,14.11,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:45+00:00,0,1,0,0,0,0,1,12,10,10,2.624,14.11,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:46+00:00,0,1,0,0,0,0,1,12,10,10,2.603,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:47+00:00,0,1,0,0,0,0,1,12,10,10,2.598,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:48+00:00,0,1,0,0,0,0,1,12,10,10,2.604,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:49+00:00,0,1,0,0,0,0,1,12,10,10,2.611,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:50+00:00,0,1,0,0,0,0,1,12,10,10,2.592,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:51+00:00,0,1,0,0,0,0,1,12,10,10,2.61,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:52+00:00,0,1,0,0,0,0,1,12,10,10,2.593,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:53+00:00,0,1,0,0,0,0,1,12,10,10,2.581,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:54+00:00,0,1,0,0,0,0,1,12,10,10,2.606,14.109,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:55+00:00,0,1,0,0,0,0,1,12,10,10,2.592,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:56+00:00,0,1,0,0,0,0,1,12,10,10,2.582,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:57+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:58+00:00,0,1,0,0,0,0,1,12,10,10,2.593,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:48:59+00:00,0,1,0,0,0,0,1,12,10,10,2.575,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:00+00:00,0,1,0,0,0,0,1,12,10,10,2.58,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:01+00:00,0,1,0,0,0,0,1,12,10,10,2.6,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:02+00:00,0,1,0,0,0,0,1,12,10,10,2.588,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:03+00:00,0,1,0,0,0,0,1,12,10,10,2.56,14.108,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:04+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:05+00:00,0,1,0,0,0,0,1,12,10,10,2.577,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:06+00:00,0,1,0,0,0,0,1,12,10,10,2.598,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:07+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:08+00:00,0,1,0,0,0,0,1,12,10,10,2.582,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:09+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:10+00:00,0,1,0,0,0,0,1,12,10,10,2.575,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:11+00:00,0,1,0,0,0,0,1,12,10,10,2.566,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:12+00:00,0,1,0,0,0,0,1,12,10,10,2.584,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:13+00:00,0,1,0,0,0,0,1,12,10,10,2.568,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:14+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:15+00:00,0,1,0,0,0,0,1,12,10,10,2.578,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:16+00:00,0,1,0,0,0,0,1,12,10,10,2.582,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:17+00:00,0,1,0,0,0,0,1,12,10,10,2.594,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:18+00:00,0,1,0,0,0,0,1,12,10,10,2.554,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:19+00:00,0,1,0,0,0,0,1,12,10,10,2.591,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:20+00:00,0,1,0,0,0,0,1,12,10,10,2.583,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:21+00:00,0,1,0,0,0,0,1,12,10,10,2.566,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:22+00:00,0,1,0,0,0,0,1,12,10,10,2.583,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:23+00:00,0,1,0,0,0,0,1,12,10,10,2.576,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:24+00:00,0,1,0,0,0,0,1,12,10,10,2.572,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:25+00:00,0,1,0,0,0,0,1,12,10,10,2.585,14.111,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:26+00:00,0,1,0,0,0,0,1,12,10,10,2.561,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:27+00:00,0,1,0,0,0,0,1,12,10,10,2.58,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:28+00:00,0,1,0,0,0,0,1,12,10,10,2.574,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:29+00:00,0,1,0,0,0,0,1,12,10,10,2.55,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:30+00:00,0,1,0,0,0,0,1,12,10,10,2.572,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:31+00:00,0,1,0,0,0,0,1,12,10,10,2.569,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:32+00:00,0,1,0,0,0,0,1,12,10,10,2.582,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:33+00:00,0,1,0,0,0,0,1,12,10,10,2.562,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:34+00:00,0,1,0,0,0,0,1,12,10,10,2.565,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:35+00:00,0,1,0,0,0,0,1,12,10,10,2.549,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:36+00:00,0,1,0,0,0,0,1,12,10,10,2.56,14.106,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:37+00:00,0,1,0,0,0,0,1,12,10,10,2.55,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:38+00:00,0,1,0,0,0,0,1,12,10,10,2.559,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:39+00:00,0,1,0,0,0,0,1,12,10,10,2.576,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:40+00:00,0,1,0,0,0,0,1,12,10,10,2.569,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:41+00:00,0,1,0,0,0,0,1,12,10,10,2.538,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:42+00:00,0,1,0,0,0,0,1,12,10,10,2.568,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:43+00:00,0,1,0,0,0,0,1,12,10,10,2.584,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:44+00:00,0,1,0,0,0,0,1,12,10,10,2.569,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:45+00:00,0,1,0,0,0,0,1,12,10,10,2.561,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:46+00:00,0,1,0,0,0,0,1,12,10,10,2.556,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:47+00:00,0,1,0,0,0,0,1,12,10,10,2.556,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:48+00:00,0,1,0,0,0,0,1,12,10,10,2.539,14.102,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:49+00:00,0,1,0,0,0,0,1,12,10,10,2.557,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:50+00:00,0,1,0,0,0,0,1,12,10,10,2.568,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:51+00:00,0,1,0,0,0,0,1,12,10,10,2.571,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:52+00:00,0,1,0,0,0,0,1,12,10,10,2.558,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:53+00:00,0,1,0,0,0,0,1,12,10,10,2.555,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:54+00:00,0,1,0,0,0,0,1,12,10,10,2.54,14.109,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:55+00:00,0,1,0,0,0,0,1,12,10,10,2.538,14.107,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:56+00:00,0,1,0,0,0,0,1,12,10,10,2.558,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:57+00:00,0,1,0,0,0,0,1,12,10,10,2.529,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:58+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:49:59+00:00,0,1,0,0,0,0,1,12,10,10,2.551,14.108,37.0,0,1,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:00+00:00,0,1,0,0,0,0,1,12,10,10,2.558,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:01+00:00,0,1,0,0,0,0,1,12,10,10,2.537,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:02+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:03+00:00,0,1,0,0,0,0,1,12,10,10,2.529,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:04+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:05+00:00,0,1,0,0,0,0,1,12,10,10,2.548,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.0,50,0,0
2025-08-21 03:50:06+00:00,0,1,0,0,0,0,1,12,10,10,2.531,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:07+00:00,0,1,0,0,0,0,1,12,10,10,2.547,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:08+00:00,0,1,0,0,0,0,1,12,10,10,2.551,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:09+00:00,0,1,0,0,0,0,1,12,10,10,2.572,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:10+00:00,0,1,0,0,0,0,1,12,10,10,2.565,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:11+00:00,0,1,0,0,0,0,1,12,10,10,2.557,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:12+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:13+00:00,0,1,0,0,0,0,1,12,10,10,2.528,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:14+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:15+00:00,0,1,0,0,0,0,1,12,10,10,2.578,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:16+00:00,0,1,0,0,0,0,1,12,10,10,2.576,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:17+00:00,0,1,0,0,0,0,1,12,10,10,2.548,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:18+00:00,0,1,0,0,0,0,1,12,10,10,2.522,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:19+00:00,0,1,0,0,0,0,1,12,10,10,2.544,14.111,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:20+00:00,0,1,0,0,0,0,1,12,10,10,2.533,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:21+00:00,0,1,0,0,0,0,1,12,10,10,2.539,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:22+00:00,0,1,0,0,0,0,1,12,10,10,2.545,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:23+00:00,0,1,0,0,0,0,1,12,10,10,2.542,14.106,37.0,0,1,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:24+00:00,0,1,0,0,0,0,1,12,10,10,2.532,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:25+00:00,0,1,0,0,0,0,1,12,10,10,2.539,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:26+00:00,0,1,0,0,0,0,1,12,10,10,2.524,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:27+00:00,0,1,0,0,0,0,1,12,10,10,2.519,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:28+00:00,0,1,0,0,0,0,1,12,10,10,2.56,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:29+00:00,0,1,0,0,0,0,1,12,10,10,2.527,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:30+00:00,0,1,0,0,0,0,1,12,10,10,2.541,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:31+00:00,0,1,0,0,0,0,1,12,10,10,2.501,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:32+00:00,0,1,0,0,0,0,1,12,10,10,2.541,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:33+00:00,0,1,0,0,0,0,1,12,10,10,2.544,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:34+00:00,0,1,0,0,0,0,1,12,10,10,2.535,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:35+00:00,0,1,0,0,0,0,1,12,10,10,2.544,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:36+00:00,0,1,0,0,0,0,1,12,10,10,2.517,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:37+00:00,0,1,0,0,0,0,1,12,10,10,2.529,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:38+00:00,0,1,0,0,0,0,1,12,10,10,2.526,14.108,37.0,0,1,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:39+00:00,0,1,0,0,0,0,1,12,10,10,2.516,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:40+00:00,0,1,0,0,0,0,1,12,10,10,2.526,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:41+00:00,0,1,0,0,0,0,1,12,10,10,2.54,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:42+00:00,0,1,0,0,0,0,1,12,10,10,2.499,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:43+00:00,0,1,0,0,0,0,1,12,10,10,2.551,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:44+00:00,0,1,0,0,0,0,1,12,10,10,2.542,14.11,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:45+00:00,0,1,0,0,0,0,1,12,10,10,2.508,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:46+00:00,0,1,0,0,0,0,1,12,10,10,2.513,14.106,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:47+00:00,0,1,0,0,0,0,1,12,10,10,2.52,14.108,37.0,0,1,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:48+00:00,0,1,0,0,0,0,1,12,10,10,2.53,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:49+00:00,0,1,0,0,0,0,1,12,10,10,2.509,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:50+00:00,0,1,0,0,0,0,1,12,10,10,2.519,14.107,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:51+00:00,0,1,0,0,0,0,1,12,10,10,2.512,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:52+00:00,0,1,0,0,0,0,1,12,10,10,2.517,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:53+00:00,0,1,0,0,0,0,1,12,10,10,2.542,14.106,37.0,0,1,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:54+00:00,0,1,0,0,0,0,1,12,10,10,2.491,14.109,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
2025-08-21 03:50:55+00:00,0,1,0,0,0,0,1,12,10,10,2.516,14.108,37.0,0,2,80.0,80,0,13.85,6.14,40,35.1,50,0,0
