time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 19:34:30+00:00,0,0,1,0,0,0,0,3,15,24,10,2.86,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:31+00:00,0,0,1,0,0,0,0,3,15,24,10,2.861,14.102,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:32+00:00,0,0,1,0,0,0,0,3,15,24,10,2.843,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:33+00:00,0,0,1,0,0,0,0,3,15,24,10,2.868,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:34+00:00,0,0,1,0,0,0,0,3,15,24,10,2.849,14.101,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:35+00:00,0,0,1,0,0,0,0,3,15,24,10,2.858,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:36+00:00,0,0,1,0,0,0,0,3,15,24,10,2.878,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:37+00:00,0,0,1,0,0,0,0,3,15,24,10,2.856,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:38+00:00,0,0,1,0,0,0,0,3,15,24,10,2.848,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:39+00:00,0,0,1,0,0,0,0,3,15,24,10,2.833,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:40+00:00,0,0,1,0,0,0,0,3,15,24,10,2.866,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:41+00:00,0,0,1,0,0,0,0,3,15,24,10,2.853,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
