cycle_start,cycle_end,source_file,cycle_id,cycle_idx,duration_s,V_peak_charge,V_mean_charge,V_tail_mean,time_absorption_s,I_bulk_mean,I_min,soc_start_pct,soc_end_pct,soc_gain_pct,t80_s,Ah_in,Ah_out_prev,R_dyn_ohm,target_soh1,IBS_BatteryVoltage__mean,IBS_BatteryVoltage__median,IBS_BatteryVoltage__std,IBS_BatteryVoltage__min,IBS_BatteryVoltage__max,IBS_BatteryVoltage__p10,IBS_BatteryVoltage__p90,IBS_BatteryVoltage__first,IBS_BatteryVoltage__last,IBS_BatteryCurrent__mean,IBS_BatteryCurrent__median,IBS_BatteryCurrent__std,IBS_BatteryCurrent__min,IBS_BatteryCurrent__max,IBS_BatteryCurrent__p10,IBS_BatteryCurrent__p90,IBS_BatteryCurrent__first,IBS_BatteryCurrent__last,IBS_BatteryTemperature__mean,IBS_BatteryTemperature__median,IBS_BatteryTemperature__std,IBS_BatteryTemperature__min,IBS_BatteryTemperature__max,IBS_BatteryTemperature__p10,IBS_BatteryTemperature__p90,IBS_BatteryTemperature__first,IBS_BatteryTemperature__last,IBS_StateOfCharge__mean,IBS_StateOfCharge__median,IBS_StateOfCharge__std,IBS_StateOfCharge__min,IBS_StateOfCharge__max,IBS_StateOfCharge__p10,IBS_StateOfCharge__p90,IBS_StateOfCharge__first,IBS_StateOfCharge__last,IBS_StateOfHealth__mean,IBS_StateOfHealth__median,IBS_StateOfHealth__std,IBS_StateOfHealth__min,IBS_StateOfHealth__max,IBS_StateOfHealth__p10,IBS_StateOfHealth__p90,IBS_StateOfHealth__first,IBS_StateOfHealth__last,IBS_AvgRi__mean,IBS_AvgRi__median,IBS_AvgRi__std,IBS_AvgRi__min,IBS_AvgRi__max,IBS_AvgRi__p10,IBS_AvgRi__p90,IBS_AvgRi__first,IBS_AvgRi__last,IBS_AvailableCapacity__mean,IBS_AvailableCapacity__median,IBS_AvailableCapacity__std,IBS_AvailableCapacity__min,IBS_AvailableCapacity__max,IBS_AvailableCapacity__p10,IBS_AvailableCapacity__p90,IBS_AvailableCapacity__first,IBS_AvailableCapacity__last,IBS_DischargeableAh__mean,IBS_DischargeableAh__median,IBS_DischargeableAh__std,IBS_DischargeableAh__min,IBS_DischargeableAh__max,IBS_DischargeableAh__p10,IBS_DischargeableAh__p90,IBS_DischargeableAh__first,IBS_DischargeableAh__last,IBS_NominalCapacity__mean,IBS_NominalCapacity__median,IBS_NominalCapacity__std,IBS_NominalCapacity__min,IBS_NominalCapacity__max,IBS_NominalCapacity__p10,IBS_NominalCapacity__p90,IBS_NominalCapacity__first,IBS_NominalCapacity__last,IBS_Sulfation__mean,IBS_Sulfation__median,IBS_Sulfation__std,IBS_Sulfation__min,IBS_Sulfation__max,IBS_Sulfation__p10,IBS_Sulfation__p90,IBS_Sulfation__first,IBS_Sulfation__last,IBS_BatteryDefect__mean,IBS_BatteryDefect__median,IBS_BatteryDefect__std,IBS_BatteryDefect__min,IBS_BatteryDefect__max,IBS_BatteryDefect__p10,IBS_BatteryDefect__p90,IBS_BatteryDefect__first,IBS_BatteryDefect__last
2025-08-21 18:09:45+00:00,2025-08-21 18:40:27+00:00,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv#1,1,1842.0,14.111,14.044951166576235,14.100188888888887,0.0,14.865007053716768,-15.757,7550.0,9050.0,1500.0,0.0,7.611756944444443,7.427760416666667,-0.05716008110922349,0.9622617528534178,14.044688008681497,14.079,0.0789218115423685,12.98,14.112,13.928,14.105,13.564,12.98,14.865007053716768,8.261,14.103461730218486,-15.757,50.781,2.8738,39.075199999999995,50.69,-15.757,36.34725990233315,36.5,0.3071299513348371,35.5,36.5,36.0,36.5,35.5,36.5,86.83342376559956,88.5,3.9834321034124303,75.5,90.5,80.0,90.5,75.5,90.5,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,6.13,6.13,0.0,6.13,6.13,6.13,6.13,6.13,6.13,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,38.51985892566467,39.4,1.993724296574015,32.9,40.4,35.2,40.3,32.9,40.4,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 19:10:16+00:00,2025-08-21 19:25:10+00:00,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv#2,2,894.0,14.065,13.932150837988827,14.037083333333335,0.0,30.82887932960894,-17.328,8250.0,9800.0,1550.0,0.0,7.672619722222222,8.676470694444443,-0.03372457957658331,0.9622617528534178,13.931137430167599,13.97,0.1214825739249782,13.023,14.066,13.7234,14.047,13.89,13.023,30.82887932960894,29.523,13.80425257228301,-17.328,49.416,13.126800000000001,48.8172,42.536,-16.799,38.42178770949721,38.5,0.5267191302114,37.5,39.0,37.5,39.0,37.5,39.0,91.97262569832402,93.0,4.5161380189080305,82.5,98.0,85.0,97.0,82.5,98.0,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.5243687150838,7.45,0.07984617708789027,7.45,7.61,7.45,7.61,7.61,7.45,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,41.08748603351955,41.6,2.258664610019416,36.4,44.0,37.5,43.7,36.4,44.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 19:41:12+00:00,2025-08-21 20:24:56+00:00,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv#3,3,2624.0,14.109,14.028163809523809,14.096105555555553,0.0,13.928916952380952,-16.294,3450.0,8450.0,5000.0,0.0,10.162607777777778,8.073202916666666,-0.05184217254211286,0.9622617528534178,14.027776,14.093,0.13876062677389048,12.982,14.11,13.8568,14.106,13.865,12.982,13.928916952380952,5.325,15.877821614664096,-16.294,50.385,2.7694,47.9906,47.96,-15.804,41.6647619047619,42.0,0.425685636054732,40.5,42.0,41.0,42.0,40.5,41.5,64.24628571428572,68.0,17.660101984150383,34.5,84.5,41.5,84.5,34.5,84.5,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.79,7.79,0.0,7.79,7.79,7.79,7.79,7.79,7.79,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,27.2216,29.2,8.829630368199135,12.4,37.4,15.9,37.3,12.4,37.4,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 21:00:22+00:00,2025-08-21 21:12:52+00:00,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L005_IBS_only.csv#4,4,750.0,14.053,13.944275632490015,14.040961111111114,0.0,30.71922103861518,12.216,7500.0,8750.0,1250.0,0.0,6.399869166666667,7.809166944444444,-0.09482129832239283,0.9622617528534178,13.944945406125168,13.976,0.1007656870278842,13.452,14.054,13.769,14.044,13.452,14.052,30.71922103861518,28.898,12.613817163693026,12.216,50.986,14.807,49.134,48.986,12.226,41.73501997336884,42.0,0.34500043420339715,41.0,42.0,41.0,42.0,41.0,42.0,82.61784287616511,83.5,3.709145616887962,75.0,87.5,77.0,87.0,75.0,87.5,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.790000000000001,7.79,8.887703414050823e-16,7.79,7.79,7.79,7.79,7.79,7.79,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,36.408388814913444,36.8,1.8540683735921735,32.5,38.9,33.5,38.6,32.5,38.9,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 21:12:52+00:00,2025-08-21 21:33:24+00:00,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv#0,0,1232.0,14.108,14.094248986212492,14.100022222222222,0.0,4.77574695863747,-16.207,8750.0,9100.0,350.0,0.0,1.6428879166666663,,-0.054041077620698846,0.9785735272006155,14.09340713706407,14.101,0.04387661286851092,13.017,14.11,14.074,14.106,14.055,13.017,4.77574695863747,3.744,2.6158668730664427,-16.207,12.169,2.6702,8.955999999999998,12.169,-15.778,42.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,89.58150851581509,90.0,0.8905430244390764,87.5,91.0,88.0,90.5,87.5,91.0,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.79,7.79,0.0,7.79,7.79,7.79,7.79,7.79,7.79,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,39.8911597729116,40.0,0.43927851998558665,38.9,40.5,39.2,40.4,38.9,40.5,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 22:11:28+00:00,2025-08-21 22:45:23+00:00,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv#1,1,2035.0,14.109,14.033926326129667,14.095372222222219,0.0,15.283575638506877,-15.743,7400.0,9100.0,1700.0,0.0,8.650032777777778,8.397316388888889,-0.05473551360842838,0.9785735272006155,14.03365373280943,14.08,0.10283072820996635,12.979,14.11,13.8905,14.106,13.522,12.979,15.283575638506877,7.423,15.32502351246701,-15.743,50.544,2.7815000000000003,43.681,48.77,-15.743,42.34356581532416,42.5,0.31655835982455754,41.5,42.5,42.0,42.5,41.5,42.5,86.97126719056975,89.0,4.519494716960413,74.0,91.0,79.5,91.0,74.0,91.0,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.790000000000003,7.79,2.6651898556608227e-15,7.79,7.79,7.79,7.79,7.79,7.79,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,38.58369351669941,39.6,2.256511040532795,32.1,40.7,34.8,40.5,32.1,40.7,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21 23:24:28+00:00,2025-08-21 23:58:32+00:00,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv#2,2,2044.0,14.109,14.033502689486552,14.100927777777775,0.0,15.585111002444988,-15.695,7400.0,9100.0,1700.0,0.0,8.85525111111111,8.615229027777778,-0.056274434227190154,0.9785735272006155,14.033244498777506,14.078,0.09984330127503144,13.025,14.111,13.892,14.106,13.532,13.025,15.585111002444988,7.805,15.395636569958004,-15.695,50.372,2.8058,44.27200000000001,47.952,-15.695,42.541320293398535,42.5,0.3571730952419132,41.5,43.0,42.0,43.0,41.5,42.5,86.95525672371639,89.0,4.64108871884537,74.0,91.0,79.0,91.0,74.0,91.0,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.638787286063572,7.62,0.0533129100169955,7.62,7.79,7.62,7.79,7.79,7.62,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,38.57946210268948,39.6,2.3227010189941533,32.0,40.7,34.6,40.6,32.0,40.7,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22 00:38:28+00:00,2025-08-22 01:04:08+00:00,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv,12V IBS Full load 2025-08-20_22-17-18_L006_IBS_only.csv#3,3,1540.0,14.104,14.010476314081766,14.101161111111113,0.0,20.034435431537958,3.581,7350.0,9050.0,1700.0,0.0,8.568194861111111,8.762310138888887,0.12607830126078404,0.9785735272006155,14.010864373783258,14.046,0.09797275215596145,13.514,14.105,13.873,14.1,13.514,14.102,20.034435431537958,14.465,15.560844929877838,3.581,51.535,4.286,48.554,51.535,3.592,42.44938351719662,42.5,0.3572549694667105,41.5,43.0,42.0,43.0,41.5,42.5,85.40947436729397,87.0,4.755763535064894,73.5,90.5,77.5,90.0,73.5,90.5,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,7.620000000000001,7.62,8.884667425188544e-16,7.62,7.62,7.62,7.62,7.62,7.62,40.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,37.8073977936405,38.7,2.3816554955428955,31.8,40.3,33.8,40.1,31.8,40.3,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 17:33:54+00:00,2025-10-04 17:44:56+00:00,IBS 2025-10-04_13-33-54_L006_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L006_IBS_only_cleaned.csv#0,0,662.0,14.105,14.098280542986425,14.09691111111111,0.0,2.336429864253394,-16.672,6100.0,6200.0,100.0,0.0,0.43860055555555555,,-0.06018324450565906,0.8290893162327572,14.096180995475112,14.1,0.06665209624876747,12.707,14.108,14.097,14.103,14.097,12.707,2.336429864253394,2.333,1.04320706313225,-16.672,3.034,2.013,2.8566000000000003,3.026,-16.672,24.361990950226243,24.5,0.223681676417868,24.0,24.5,24.0,24.5,24.0,24.5,61.44042232277526,61.5,0.3570538260082142,61.0,62.0,61.0,62.0,61.0,62.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.3500000000000005,7.35,8.888489961789657e-16,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,25.821417797888383,25.8,0.13016296588814677,25.6,26.0,25.6,26.0,25.6,26.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 17:53:11+00:00,2025-10-04 17:54:28+00:00,IBS 2025-10-04_13-33-54_L006_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L006_IBS_only_cleaned.csv#1,1,77.0,14.034,14.017064102564104,14.017064102564104,0.0,19.02705128205128,16.23,5800.0,5900.0,100.0,0.0,0.4033059722222222,1.9446841666666665,0.006209219111765866,0.8290893162327572,14.020474358974361,14.029,0.02922226706538857,13.868,14.035,13.9993,14.034,13.868,14.028,19.02705128205128,17.489,5.545110257115701,16.23,46.744,16.340799999999998,22.914699999999996,46.744,17.673,25.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,58.40384615384615,58.5,0.322909785034039,58.0,59.0,58.0,59.0,58.0,59.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.350000000000002,7.35,2.681781622052507e-15,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,24.32051282051282,24.3,0.10364646999580222,24.2,24.5,24.2,24.5,24.2,24.5,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 17:54:28+00:00,2025-10-04 18:11:15+00:00,IBS 2025-10-04_13-33-54_L007_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L007_IBS_only_cleaned.csv#0,0,1007.0,14.105,14.082785714285714,14.102244444444446,0.0,6.4189275793650795,2.144,5900.0,6250.0,350.0,0.0,1.7945469444444444,,,0.8274271418930376,14.082841269841271,14.093499999999999,0.022672895313596276,14.027,14.105,14.043,14.102,14.028,14.101,6.4189275793650795,4.2575,4.6673842540856105,2.144,17.671,2.3131,14.541200000000003,17.671,2.149,25.41269841269841,25.5,0.18990788630411545,25.0,25.5,25.0,25.5,25.0,25.5,61.26488095238095,61.5,0.9559705164470677,59.0,62.5,60.0,62.0,59.0,62.5,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.349999999999998,7.35,1.7772386249295645e-15,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,25.737896825396824,25.9,0.478798086894408,24.5,26.3,25.0,26.2,24.5,26.3,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 18:11:15+00:00,2025-10-04 18:14:48+00:00,IBS 2025-10-04_13-33-54_L008_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L008_IBS_only_cleaned.csv#0,0,213.0,14.106,14.094700934579441,14.093205555555556,0.0,1.8184018691588784,-16.739,6250.0,6250.0,0.0,0.0,0.11943583333333335,,-0.06447948223629858,0.826602147385209,14.087920560747664,14.104,0.13972480749241364,12.656,14.107,14.102,14.105,14.099,12.656,1.8184018691588784,2.0380000000000003,1.944011526269531,-16.739,2.169,1.9563,2.1307,2.14,-16.739,25.565420560747665,25.5,0.16900859979692714,25.5,26.0,25.5,26.0,25.5,26.0,62.5,62.5,0.0,62.5,62.5,62.5,62.5,62.5,62.5,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.35,7.35,0.0,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,26.35046728971963,26.4,0.05011504469076003,26.3,26.4,26.3,26.4,26.3,26.4,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 18:26:51+00:00,2025-10-04 18:33:38+00:00,IBS 2025-10-04_13-33-54_L008_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L008_IBS_only_cleaned.csv#1,1,407.0,14.068,14.02654656862745,14.049761111111113,0.0,18.095299019607843,10.812,5700.0,6100.0,400.0,0.0,2.042679027777778,2.8230534722222225,0.017805976258698276,0.826602147385209,14.028098039215687,14.032,0.03315491441633097,13.569,14.068,14.0,14.06,13.569,14.067,18.095299019607843,18.197000000000003,4.769880265089619,10.812,48.329,12.1395,22.6971,47.663,10.812,26.279411764705884,26.5,0.24856867323900064,26.0,26.5,26.0,26.5,26.0,26.5,59.32843137254902,59.5,1.211624892365449,57.0,61.0,57.5,61.0,57.0,61.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.349999999999998,7.35,1.7785377571515013e-15,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,24.762745098039215,24.8,0.5914911101539441,23.7,25.6,23.9,25.5,23.7,25.6,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 18:33:38+00:00,2025-10-04 18:50:29+00:00,IBS 2025-10-04_13-33-54_L009_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L009_IBS_only_cleaned.csv#0,0,1011.0,14.109,14.097327075098812,14.105905555555555,0.0,4.142137351778657,2.068,6100.0,6350.0,250.0,0.0,1.1626113888888892,,,0.8275435105458626,14.097365612648222,14.102,0.01046754313428926,14.067,14.11,14.078,14.106,14.067,14.105,4.142137351778657,3.1555,2.2723576078231944,2.068,10.811,2.1892,7.965999999999998,10.811,2.073,26.64278656126482,26.5,0.2259551479377225,26.5,27.0,26.5,27.0,26.5,27.0,62.565711462450594,63.0,0.6359492447407155,61.0,63.5,61.5,63.0,61.0,63.5,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.349999999999998,7.35,1.777235137025931e-15,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,26.388339920948617,26.5,0.310932376406062,25.6,26.8,25.9,26.7,25.6,26.8,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 18:50:29+00:00,2025-10-04 18:52:46+00:00,IBS 2025-10-04_13-33-54_L010_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L010_IBS_only_cleaned.csv#0,0,137.0,14.109,14.096847826086957,14.096847826086957,0.0,1.7731521739130434,-16.271,6350.0,6350.0,0.0,0.0,0.07658347222222223,,-0.07155370633964744,0.8267327599009467,14.08682608695652,14.106,0.1614368382531083,12.724,14.11,14.105,14.108,14.109,12.724,1.7731521739130434,2.0374999999999996,2.167119285727457,-16.271,2.103,1.9977,2.0793,2.085,-15.777,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,63.5,63.5,0.0,63.5,63.5,63.5,63.5,63.5,63.5,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.350000000000001,7.35,1.782828106148482e-15,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,26.840579710144933,26.8,0.04928345121254108,26.8,26.9,26.8,26.9,26.8,26.9,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 19:12:33+00:00,2025-10-04 19:16:31+00:00,IBS 2025-10-04_13-33-54_L010_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L010_IBS_only_cleaned.csv#1,1,238.0,14.003,13.98039748953975,13.985399999999998,0.0,27.59494560669456,23.213,5500.0,5850.0,350.0,0.0,1.8217633333333334,4.368199583333333,0.011232851486971718,0.8267327599009467,13.982259414225942,13.983,0.016831083229567785,13.799,14.005,13.973,13.9962,13.799,14.005,27.59494560669456,27.586,2.956764095628362,23.213,50.475,24.165,29.9132,50.475,23.213,27.376569037656903,27.5,0.21604530542293318,27.0,27.5,27.0,27.5,27.0,27.5,56.80753138075314,57.0,1.0839672766205721,55.0,58.5,55.5,58.0,55.0,58.5,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.349999999999999,7.35,8.900423848556806e-16,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,23.50794979079498,23.5,0.5338731767910941,22.6,24.4,22.8,24.2,22.6,24.4,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 19:16:31+00:00,2025-10-04 19:33:21+00:00,IBS 2025-10-04_13-33-54_L011_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L011_IBS_only_cleaned.csv#0,0,1010.0,14.105,14.072902571711177,14.102161111111112,0.0,9.381882294757666,3.048,5850.0,6400.0,550.0,0.0,2.631095833333333,,,0.8233420687736943,14.07299505440158,14.083,0.028988167187716105,13.999,14.106,14.026,14.102,14.005,14.104,9.381882294757666,7.169,5.958479660313475,3.048,23.228,3.411,19.233,23.228,3.048,27.927794263105834,28.0,0.17584022114691525,27.5,28.0,27.5,28.0,27.5,28.0,62.09792284866469,62.5,1.4579266568027474,58.5,64.0,60.0,63.5,58.5,64.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.349999999999999,7.35,8.886180032062263e-16,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,26.14797230464886,26.4,0.7240174928309931,24.4,27.0,25.0,26.9,24.4,27.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 19:33:21+00:00,2025-10-04 19:45:29+00:00,IBS 2025-10-04_13-33-54_L012_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L012_IBS_only_cleaned.csv#0,0,728.0,14.109,14.102642661179697,14.0952,0.0,2.352327846364884,-15.792,6400.0,6500.0,100.0,0.0,0.4880473611111111,,-0.06462414721161662,0.8251232401477395,14.100751714677639,14.105,0.07553410608333555,12.732,14.112,14.103,14.108,14.104,12.732,2.352327846364884,2.358,1.1275538367331985,-15.792,3.054,2.102,2.8602,3.037,-15.792,28.013031550068586,28.0,0.0797161884846645,28.0,28.5,28.0,28.0,28.0,28.5,64.32098765432099,64.5,0.32709361349655236,64.0,65.0,64.0,64.5,64.0,65.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.35,7.35,0.0,7.35,7.35,7.35,7.35,7.35,7.35,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,27.263237311385456,27.3,0.14551330112312855,27.0,27.5,27.1,27.4,27.0,27.5,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04 20:10:55+00:00,2025-10-04 20:18:52+00:00,IBS 2025-10-04_13-33-54_L013_IBS_only_cleaned.csv,IBS 2025-10-04_13-33-54_L013_IBS_only_cleaned.csv#0,0,477.0,14.034,13.978594142259414,14.014655555555555,0.0,28.254861924686193,17.932,5400.0,6100.0,700.0,0.0,3.74197375,,0.012800499531689014,0.8243244121621183,13.980033472803347,13.981,0.037449545776947375,13.577,14.034,13.938,14.026,13.577,14.034,28.254861924686193,28.268,6.207292116458705,17.932,51.505,19.8539,36.3295,51.505,17.932,28.832635983263597,29.0,0.23619484663895732,28.5,29.0,28.5,29.0,28.5,29.0,57.98221757322176,58.0,2.187777583165443,54.0,61.0,55.0,61.0,54.0,61.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,7.279246861924685,7.25,0.04468686463195833,7.25,7.35,7.25,7.35,7.35,7.25,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,24.0939330543933,24.2,1.0918915999077663,22.1,25.7,22.5,25.5,22.1,25.7,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
